Unnamed: 0,Filename,DocumentID,ESTC_ID,Date,Title,Vol_Number,Author,Imprint,Field_Headings,fn_pages,nofn_pages,TableName,fn.percent,decade,footnotes_present
6651,1049300200.xml,1049300200,T206389,1799,"Poems by the Rev. Josiah Relph, of Sebergham. With the life of the author. Third edition, with improvements. Embellished with picturesque engravings on wood, by Mr. T. Bewick, of Newcastle.",0,"Relph, Josiah","Newcastle on Tyne : printed by and for J. Mitchell, and sold by Wm. Clarke New-Bond-Street, London, 1799.","English language, Dialects, England, Cumberland",1,167,Manifest_LitAndLang2,0.005952381,1790,0
6652,1049301000.xml,1049301000,T202424,1775,An humble tribute to the memory of Mr. Sterne. By a lady.,0,Lady,"London : printed for J. Wilkie, St. Paul's Church-Yard, MDCCLXXV. [1775].","Novelists, English, 18th century, Biography",1,62,Manifest_LitAndLang2,0.015873016,1770,0
6653,1049500300.xml,1049500300,T219703,1760,Memoirs of the Chevalier de **** a novel. Translated from the French.,0,"Argens, marquis d'","London : printed for J. Cooke, at Shakespear's Head, behind the Chapter-House, in St. Paul's Church-Yard, MDCCLX. [1760].","Epistolary fiction, English, Early works to 1800",1,223,Manifest_LitAndLang2,0.004464286,1760,0
360,1054600102.xml,1054600102,T183856,1799,"Fr<c3><a9>d<c3><a9>ric, par J. F. auteur de La dot de Suzette. ...",Volume 2,"Fi<c3><a9>v<c3><a9>e, J. (Joseph)","Londres [i.e. Hamburg] : [s.n.], 1799.","French fiction, 18th century",1,230,Manifest_HistAndGeo,0.004329004,1790,0
6706,1055900602.xml,1055900602,T178629,1800,"The sailors. A novel. In two volumes. By the authoress of Count de Santerre, The English nun, and Lindor. ...",Volume 2,"Selden, Catharine","Reading : printed by R. Snare and Co. and sold by Crosby and Letterman, Stationer's-Court, Paternoster-Row, London, 1800.","English fiction, 18th century",1,177,Manifest_LitAndLang2,0.005617978,1800,0
6717,1056200400.xml,1056200400,T177333,1797,"Original letters and essays, on a variety of subjects, moral and entertaining. By J. H. Prince, Author of, ``a Defence of the People denominated Methodists:'' and, ``the Christian's Duty to God and the Constitution.''",0,"Prince, J. H. (John Henry)","London : printed for the author, and sold by Parsons, Paternoster-Row; G. Dale, 21, Ivy-Lane, Newgate-Street; Pearmain, 206, High-Holborn, opposite Southampton-Street; Kennedy, 125, Fetter-Lane; E. Sibly , 1797.","English literature, 18th century",1,194,Manifest_LitAndLang2,0.005128205,1790,0
6723,1056600201.xml,1056600201,T181013,1800,"The three Spaniards, a romance. By George Walker, author of the vagabond, &c. In three volumes. ...",Volume 1,"Walker, George","London : printed by Sampson Low, for G. Walker, No. 106, Great Portland Street; and Hurst, No. 32, Paternoster-Row, 1800.",English fiction,1,298,Manifest_LitAndLang2,0.003344482,1800,0
6769,1059600100.xml,1059600100,T069687,1737,"The life, remarkable adventures and pyracies, of the famous Capt. Singleton: Containing An Account of his being set on Shore in the Island of Madagascar, his Settlement there, with a Description of the Place and Inhabitants: Of his Passage from thence, in a Paraguay, to the main Land of Africa, with an Account of the Customs and Manners of the People: His great Deliverances from the barbarous Natives and wild Beasts: Of his meeting with an Englishman, a Citizen of London, among the Indians, the great Riches he acquired, and his Voyage Home to England. As also the Captain's Return to Sea, with an Account of his many Adventures and Pyracies with the famous Captain Avery and others.",0,"Defoe, Daniel","London : printed for John King at Sir Walter Raleigh's Head, and Thomas King at Shakespear's Head, in Moorfield's near Little Moorgate, 1737.","Pirates, Fiction, Early works to 1800",1,330,Manifest_LitAndLang2,0.003021148,1730,0
6778,1059800800.xml,1059800800,T058523,1778,"The heavenly footman: or a description of the man that gets to heaven: together with the way he runs in, the marks he goes by; And some Directions how to run so as to obtain. By John Bunyan. To which is added, The Life and Death of the said John Bunyan. And also his Last Sermon.",0,"Bunyan, John","Edinburgh : printed for Patrick Anderson, Parliament-Square, M.DCCLXXVIII. [1778].",Christian life,1,87,Manifest_LitAndLang2,0.011363636,1770,0
6793,1061900202.xml,1061900202,N002693,1774,The adventures of Roderick Random. In two volumes. ...,Volume 2,"Smollett, Tobias George","London : printed for W. Strahan, J. & F. Rivington, Hawes & Co. W. Johnston, T. Caslon, B. Law, E. & C. Dilly, T. Becket, T. Lowndes, G. Robinson, T. Cadell, J. Knox, W. Nicoll, T. Durham, R. Baldwin, and J. Richardson, M.DCC.LXXIV. [1774].","Adventure stories, English, Early works to 1800",1,326,Manifest_LitAndLang2,0.003058104,1770,0
6835,1063500202.xml,1063500202,T225521,1771,"Letters of the Right Honourable Lady M-y W-y M-e: written during her travels in Europe, Asia, and Africa, to Persons of Distinction, Men of Letters, &c. in different Parts of Europe. Which contain, among other curious Relations, accounts of the policy and manners of the turks, drawn from sources that have been inaccessible To other Travellers. In four volumes. ...",Volume 2,"Montagu, Mary Wortley, Lady","London : printed for B. Dodd, and T. Reily, M.DCC.LXXI. [1771].","Montagu, Mary Wortley,, Lady,, 1689-1762, Correspondence",1,94,Manifest_LitAndLang2,0.010526316,1770,0
6838,1063500800.xml,1063500800,T101816,1738,"Propria quae maribus, quae genus, as in praesenti syntaxis, qui mihi, construed.",0,"Lily, William","London : printed by S. Buckley and T. Longman, Printers to the King's most Excellent Majesty in Latin, Greek, and Hebrew, MDCCXXXVIII. [1738].","Latin language, Grammar, Early works to 1800",1,79,Manifest_LitAndLang2,0.0125,1730,0
6841,1069800102.xml,1069800102,T098080,1777,The history of Emily Montague. By the author of Lady Julia Mandeville. ...,Volume 2,"Brooke, Frances","London : printed for J. Dodsley, in Pall-Mall, M.DCC.LXXVII. [1777].","Quebec (Quebec), History, Fiction, Qu<c3><a9>bec (Qu<c3><a9>bec), History, Fiction",1,241,Manifest_LitAndLang2,0.004132231,1770,0
6849,1069902100.xml,1069902100,T058586,1759,"The holy war, made by Shaddai upon Diabolus; for the regaining of the metropolis of the world; or the losing and taking again of the town of Mansoul. By John Bunyan, Author of the Pilgrim's Progress, 1st and 2d Part. Note, The 3d Part suggested to be his, is an Impostor.",0,"Bunyan, John","London : printed for W. Johnston, in Ludgate-Street, 1759.","Bunyan, John,, 1628-1688",1,293,Manifest_LitAndLang2,0.003401361,1750,0
6859,1070300102.xml,1070300102,N011678,1716,The lucubrations of Isaac Bickerstaff Esq; revised and corrected by the author. ...,Volume 2,"Steele, Richard, Sir","London : printed by J. N. and sold by E. Nutt, at the Middle-Temple-Gate, in Fleetstreet, 1716.",English essays,1,403,Manifest_LitAndLang2,0.002475248,1710,0
6865,1070500103.xml,1070500103,N008914,1790,The devil upon two sticks in England: being a continuation of Le diable boiteux of Le Sage.,Volume 3,"Combe, William","London : printed at the Logographic Press; and sold by J. Walter No. 169, Piccadilly; and W. Richardson, under the Royal Exchange, 1790-91.","Ghost stories, English, Early works to 1800",1,235,Manifest_LitAndLang2,0.004237288,1790,0
6866,1070500104.xml,1070500104,N008914,1790,The devil upon two sticks in England: being a continuation of Le diable boiteux of Le Sage.,Volume 4,"Combe, William","London : printed at the Logographic Press; and sold by J. Walter No. 169, Piccadilly; and W. Richardson, under the Royal Exchange, 1790-91.","Ghost stories, English, Early works to 1800",1,257,Manifest_LitAndLang2,0.003875969,1790,0
6870,1070600103.xml,1070600103,N013637,1793,The Rambler. In four volumes. ...,Volume 3,"Johnson, Samuel","London : printed for T. Longman, B. Law and Son, H. Baldwin, J. Robson, C. Dilly, [and 16 others in London], 1793.",1796,1,322,Manifest_LitAndLang2,0.003095975,1790,0
6877,1070800202.xml,1070800202,N008632,1796,Eloise de Montblanc. A novel. In four volumes. ...,Volume 2,Anon,"London : printed for William Lane, at the Minerva Press, 1796.","English fiction, 18th century",1,265,Manifest_LitAndLang2,0.003759398,1790,0
6899,1084300100.xml,1084300100,T122800,1758,The tusculan disputations of Marcus Tullius Cicero. In five books. A new translation. By a gentleman.,0,"Cicero, Marcus Tullius","London : printed for John Whiston, and Benj. White, in Fleet-Street. Sold also by T. and J. Merrill at Cambridge, and J. Fletcher at Oxford, MDCCLVIII. [1758].","Emotions, Early works to 1800, Happiness, Early works to 1800",1,315,Manifest_LitAndLang2,0.003164557,1750,0
6930,1091000100.xml,1091000100,N015753,1782,"The beauties of Sterne; including all his pathetic tales, & most distinguished observations on life. Selected for the heart of sensibility.",0,"Sterne, Laurence","London : printed for G. Kearsley, Fleet Street-, 1782.","Sterne, Laurence,, 1713-1768",1,310,Manifest_LitAndLang2,0.003215434,1780,0
6954,1098100202.xml,1098100202,N015902,1787,"The beauties of the Rambler, Adventurer, Connoisseur, World, and Idler. In two volumes. ...",Volume 2,Anon,"London : printed for G. Kearsley, at Johnson's Head, in Fleet-Street, M.DCC.LXXXVII. [1787].","English literature, 18th century",1,398,Manifest_LitAndLang2,0.002506266,1780,0
6964,1098300302.xml,1098300302,N013488,1779,The rambler. In four volumes. ...,Volume 2,"Johnson, Samuel","London : printed for W. Strahan, J. Rivington and Sons, J. Hinton, B. Collins, T. Longman, T. Caslon, B. Law, T. Carnan, G. Robinson, T. Lowndes, T. Cadell, H. Baldwin, F. Newbery, J. Knox, J. Bew, J. Nichols, W. Goldsmith, and W. Fox, MDCCLXXIX. [1779].",1796,1,309,Manifest_LitAndLang2,0.003225806,1770,0
6969,1098500103.xml,1098500103,N014708,1791,Celestina. A novel. In four volumes. By Charlotte Smith. ...,Volume 3,"Smith, Charlotte Turner","London : printed for T. Cadell, in the Strand, M.DCC.XCI. [1791].",English fiction,1,304,Manifest_LitAndLang2,0.003278689,1790,0
6973,1098600400.xml,1098600400,N019965,1772,The life and death of Mr. Badman. Presented to the world in a familiar dialogue between Mr. Wiseman and Mr. Attentive. By John Bunyan.,0,"Bunyan, John","Glasgow : printed by Robert and Thomas Duncan, M,DCC,LXXII. [1772].","Allegory, Christian fiction",1,227,Manifest_LitAndLang2,0.004385965,1770,0
6978,1099000201.xml,1099000201,N012822,1784,"The ring, a novel: In a Series of Letters. By a Young Lady. In Three Volumes. ...",Volume 1,Young Lady,"Dublin : printed for S. Price, W. & H. Whitestone, R. Moncrieffe, T. Walker, G. Burnet, J. Exshaw, L. White, P. Byrne, R. Burton, W. M`Kenzie, M,DCC,LXXXIV. [1784].","Biographical fiction, Early works to 1800",1,141,Manifest_LitAndLang2,0.007042254,1780,0
6986,1101300101.xml,1101300101,N017919,1754,"The guardian. In two volumes. With a translation of the mottos and quotations, likewise, the authors names of such as are known, prefixed to each number. ...",Volume 1,Anon,"Dublin : printed for William Williamson, Bookseller, at Mecaenas's-Head in Bride-Street, M,DCC,LIV. [1754].","Great Britain, Politics and government, 1702-1714, Periodicals",1,445,Manifest_LitAndLang2,0.002242152,1750,0
6991,1101400202.xml,1101400202,N019117,1751,"The lucubrations of Isaac Bickerstaff, Esq; |...",Volume 2,"Steele, Richard, Sir","Dublin : printed for G. Risk, G. and A. Ewing, and W. Smith, Booksellers in Dame-Street, MDCCLI. [1751].",English essays,1,346,Manifest_LitAndLang2,0.002881844,1750,0
6992,1101400203.xml,1101400203,N019117,1751,"The lucubrations of Isaac Bickerstaff, Esq; |...",Volume 3,"Steele, Richard, Sir","Dublin : printed for G. Risk, G. and A. Ewing, and W. Smith, Booksellers in Dame-Street, MDCCLI. [1751].",English essays,1,334,Manifest_LitAndLang2,0.002985075,1750,0
7027,1104700300.xml,1104700300,T166301,1799,"A grammar of the Dutch language; by Conradus Schwiers, D.D. Member of the Netherland Society, and Eldest Minister of the Dutch Church of Austin Friars.",0,"Schwiers, Conradus","London : printed for G. G. and J. Robinson, Paternoster-Row, 1799.","Dutch language, Grammar",1,356,Manifest_LitAndLang2,0.00280112,1790,0
7038,1105000502.xml,1105000502,N017770,1754,"Dialogues of the dead; together with some fables, composed for the education of a prince. By the late M. de Fenelon, Preceptor To The Infants Of France, And Afterwards Archbishop-Duke Of Cambray. Newly translated from the French by Mr. Elphingston. ... . Containing The Dialogues Of The Ancients.",Volume 2,"F<c3><a9>nelon, Fran<c3><a7>ois de Salignac de La Mothe-","Glasgow : printed and sold by Robert and Andrew Foulis, MDCCLIV. [1754].","Fables, English, Early works to 1800, Imaginary conversations, Early works to 1800, Translations, Early works to 1800",1,217,Manifest_LitAndLang2,0.004587156,1750,0
7043,1105200701.xml,1105200701,N015829,1773,"The beauties of the Spectators, Tatlers, and Guardians, connected and digested under alphabetical heads. In three volumes. ...",Volume 1,Anon,"London : printed for the proprietors, and sold by the booksellers in town and country, M.DCC.LXXIII. [1773].","English essays, 18th century",1,345,Manifest_LitAndLang2,0.002890173,1770,0
7044,1105200702.xml,1105200702,N015829,1773,"The beauties of the Spectators, Tatlers, and Guardians, connected and digested under alphabetical heads. In three volumes. ...",Volume 2,Anon,"London : printed for the proprietors, and sold by the booksellers in town and country, M.DCC.LXXIII. [1773].","English essays, 18th century",1,350,Manifest_LitAndLang2,0.002849003,1770,0
7062,1108900500.xml,1108900500,N016183,1763,The adventures of Sir Launcelot Greaves. By the author of Roderick Random.,0,"Smollett, Tobias George","Dublin : printed by James Hoey, junior, 1763.",English fiction,1,287,Manifest_LitAndLang2,0.003472222,1760,0
7064,1109000100.xml,1109000100,T121007,1789,"Fortescue; or, the soldier's reward: a characteristic novel. In one volume.",0,Anon,"Dublin : printed for Mess. P. Byrne, P. Wogan, J. Moore, and B. Dornin, M,DCC,LXXXIX. [1789].","English fiction, 18th century",1,291,Manifest_LitAndLang2,0.003424658,1780,0
7078,1110600300.xml,1110600300,T116472,1702,"The destruction of Troy, in three books. The I. shewing the founders and foundation of the said city, with the Causes and manner how it was Sacked, and first destroyed by Hercules. The II. how it was re-edified, and how Hercules slew King Laomedon, and destroyed it the second time: and of Hercules his worthy Deeds, and his Death. The III. how Priamus Son of King Laomedon, re-builded Troy again, more strong than it was before: and for the ravishment of Dame Helen, Wife to King Menelaus of Greece, the said city was utterly destroyed, and Priamus with Hector, and all his Sons Slain. Also mentioning the Rising and Flourishing of divers Kings and Kingdoms, with the decay and overthrow of others. With many Admirable Acts of Chivalry and Martial prowess, effected by Valiant Knights, in the Defence and Love of Distressed Ladies.",0,"Lef<c3><a8>vre, Raoul","London : printed for Eben. Tracey, at the Three Bibles on London-Bridge, 1702.","Troy (Extinct city), History, Troy (Extinct city), Romances, legends, etc.",1,386,Manifest_LitAndLang2,0.002583979,1700,0
7091,1111100500.xml,1111100500,T138071,1785,"Erasmi Colloquia selecta; or, the select colloquies of Erasmus. With an English translation, as literal as possible designed for the use of beginners in the Latin Tongue. The twenty first edition. By John Clarke, Author of the Essays upon Education and Study.",0,"Erasmus, Desiderius","Glocester : printed by R. Raikes; and sold by J. F. and C. Rivington, St. Paul's Church-Yard, and T. Evans, Pater-Noster-Row, London, M.DCC.LXXXV. [1785].","Latin language, Conversation and phrase books",1,230,Manifest_LitAndLang2,0.004329004,1780,0
7099,1111400402.xml,1111400402,N021961,1782,A sentimental journey through France and Italy. By Mr. Yorick. In two volumes. ...,Volume 2,"Sterne, Laurence","London : printed for A. Millar and J. Hodges, MDCCLXXXII. [1782].","France, In literature",1,157,Manifest_LitAndLang2,0.006329114,1780,0
7103,1112100102.xml,1112100102,T057428,1742,"Celenia and Adrastes; with the delightful history of Hyempsal, King of Numidia: an allegorical romance. Wherein are Recited, The most refined Maxims of State-Policy; the surprising Revolutions of Kingdoms; and the just Vengeance attending Evil Ministers. Interspersed with The following Moral and Instructive Incidents viz. 1. Blood and Lust: Or, The Unparallel'd Adulterer. 2. The Beautiful Peasant: or, The Rape of Diana. 3. The Artificial Devil: or, The Taming of a Shrew. 4. Artemora: or, The Fatality of too early Marriages. 5. The Perfidious Servant: or, Treachery Punish'd. 6. Roxana: or, The Lady surrounded by Lovers. 7. The Polite Converts: or, The Generous Instructor. 8. The Lucky Discovery: or, Right will take Place. 9. Royalty Concealed: or, The Faithful shepherdess 10. The Exil'd Nobleman: or, Honour restored. 11. Amphitryo: or, The Usurper's Downfal. 12. Faction disarm'd: or, The Triumphs of Adrastes. In two volumes. ...",Volume 2,"Zelis, the Persian","Dublin : printed for Cor. Wynne, at the Parrot in Caple-Street, MDCCXLII. [1742].","Kings and rulers, Fiction, Early works to 1800, Numidia, History, Fiction, Early works to 1800",1,274,Manifest_LitAndLang2,0.003636364,1740,0
7104,1112100201.xml,1112100201,T071296,1799,Santa-Maria; or the mysterious pregnancy. A romance. In two volumes. By I. Fox. ...,Volume 1,"Fox, Joseph, novelist","Cork : printed by J. Connor, J. Haly, and M. Harris, Booksellers, 1799.","English fiction, 18th century",1,226,Manifest_LitAndLang2,0.004405286,1790,0
7106,1112101100.xml,1112101100,T066387,1735,"The new history of the Trojan Wars and Troy's destruction. In four books. Containing, I. An Account of the Birth, Life, Death, and Glorious Actions of the Mighty Hercules of Greece. II. The Renowned and Valiant Deeds of the most famous Hector of Troy. III. The Rape of Fair Helen of Greece; together with the last Destruction of Troy, by the Stratagem of the Wooden Horse. IV. The Arrival of Brute in Britain, and how he conquered Albion and his Giants, and built Troynovant, now London. To which is added, The siege of Troy, a tragi-comedy, as it has been often acted with great Applause.",0,"Settle, Elkanah","London : printed for Sarah Bates, at the Sun and Bible in Giltspur-Street ; and James Hodges, at the Looking-Glass on London bridge, 1735.","Chapbooks, American",1,140,Manifest_LitAndLang2,0.007092199,1730,0
7107,1112200301.xml,1112200301,T134770,1791,A simple story. In four volumes. By Mrs. Inchbald.,Volume 1,"Inchbald, Mrs","London : printed for G. G. J. and J. Robinson, 1791.",Arts,1,245,Manifest_LitAndLang2,0.004065041,1790,0
7108,1112200302.xml,1112200302,T134770,1791,A simple story. In four volumes. By Mrs. Inchbald.,Volume 2,"Inchbald, Mrs","London : printed for G. G. J. and J. Robinson, 1791.",Arts,1,256,Manifest_LitAndLang2,0.003891051,1790,0
7109,1112200303.xml,1112200303,T134770,1791,A simple story. In four volumes. By Mrs. Inchbald.,Volume 3,"Inchbald, Mrs","London : printed for G. G. J. and J. Robinson, 1791.",Arts,1,210,Manifest_LitAndLang2,0.004739336,1790,0
7114,1112300801.xml,1112300801,T119789,1793,"The adventures of Telemachus, the son of Ulysses. Translated from the French of Messire Fran<c3><a7>ois Salignac de la Mothe-F<c3><a9>nelon, Archbishop Of Cambray. By T. Smollett, M. D. ...",Volume 1,"F<c3><a9>nelon, Fran<c3><a7>ois de Salignac de La Mothe-","Dublin : printed and sold by the booksellers, 1793.",French fiction,1,197,Manifest_LitAndLang2,0.005050505,1790,0
7115,1112300802.xml,1112300802,T119789,1793,"The adventures of Telemachus, the son of Ulysses. Translated from the French of Messire Fran<c3><a7>ois Salignac de la Mothe-F<c3><a9>nelon, Archbishop Of Cambray. By T. Smollett, M. D. ...",Volume 2,"F<c3><a9>nelon, Fran<c3><a7>ois de Salignac de La Mothe-","Dublin : printed and sold by the booksellers, 1793.",French fiction,1,237,Manifest_LitAndLang2,0.004201681,1790,0
7158,1118600502.xml,1118600502,T107622,1784,The history of Emily Montague. By the author of Lady Julia Mandeville. ...,Volume 2,"Brooke, Frances","London : printed for J. Dodsley, in Pall-Mall, M.DCC.LXXXIV. [1784].","Quebec (Quebec), History, Fiction",1,243,Manifest_LitAndLang2,0.004098361,1780,0
7182,1125900102.xml,1125900102,N002439,1800,Fashionable involvements: a novel. By Mrs. Gunning in two volumes. ...,Volume 2,"Gunning, Mrs. (Susannah)","Dublin : printed by D. Graisberry, for P. Wogan, P. Byrne, W. Porter, J. Rice, and G. Folingsby, 1800.","English fiction, 18th century",1,224,Manifest_LitAndLang2,0.004444444,1800,0
7213,1129200201.xml,1129200201,T119786,1792,"The adventures of Telemachus, an epic poem from the French of Fenelon with alterations. By the Revd. Mark Anthony Meilan.",Volume 1,"F<c3><a9>nelon, Fran<c3><a7>ois de Salignac de La Mothe-","London : printed by W. Wilson, for J. Parsons, J. Ridgway: and H. D. Symonds, 1792-94.",French fiction,1,502,Manifest_LitAndLang2,0.001988072,1790,0
7218,1129400101.xml,1129400101,N026228,1775,"Pamela; or, virtue rewarded. In a series of familiar letters from a beautiful young damsel to her parents. ... In four volumes.",Volume 1,"Richardson, Samuel","London : printed for W. Strahan, J. and F. Rivington, W. Johnston, T. Caslon, S. Crowder, [and 7 others in London], 1775.","Master and servant, Fiction",1,326,Manifest_LitAndLang2,0.003058104,1770,0
7234,1130000500.xml,1130000500,N026615,1760,"Candidus; or, all for the best. Translated from the French of M. de Voltaire. In two parts.",0,Voltaire,"London : printed for M. Cooper in Pater Noster Row, [1760?].",1759,1,170,Manifest_LitAndLang2,0.005847953,1760,0
7256,1133500400.xml,1133500400,N016680,1723,"Idalia: or, the unfortunate mistress. A novel. Part II. and III. Written by Mrs. Eliza Haywood.",0,"Haywood, Eliza Fowler","London : printed for D. Browne junr. at the Black Swan, without Temple Bar ; W. Chetwood , in Russel-Street, Covent-Garden ; and S. Chapman, at the Angel in Pall-Mall, M.DCC.XXIII. [1723].","Women, Literary collections, Early works to 1800, Women in literature, Early works to 1800",1,218,Manifest_LitAndLang2,0.00456621,1720,0
394,1134700401.xml,1134700401,N007998,1778,The history of Eliza Warwick. In two volumes. ...,Volume 1,Anon,"Dublin : printed for S. Price, W. Whitestone, R. Fitzsimmons, D. Chamberlaine, J. Sheppard, [and 17 others in Dublin], 1778.","Epistolary fiction, English, Early works to 1800",1,260,Manifest_HistAndGeo,0.003831418,1770,0
398,1134800200.xml,1134800200,T120334,1780,The famous history of the valiant London prentice.,0,Anon,"[Nottingham?] : Printed for the honourable company of walking stationers, [1780?].","English fiction, 18th century",1,22,Manifest_HistAndGeo,0.043478261,1780,0
7280,1136000103.xml,1136000103,T120865,1797,"The beggar girl and her benefactors. In three volumes. By Mrs. Bennett, ...",Volume 3,"Bennett, Mrs. (Agnes Maria)","Dublin : printed by P. Wogan, 1797.",English fiction,1,375,Manifest_LitAndLang2,0.002659574,1790,0
7288,1136400204.xml,1136400204,T161032,1767,"The connoisseur. By Mr. Town, critic and censor-general. ...",Volume 4,"Colman, George","Oxford : printed for R. Baldwin, in Pater-Noster Row, London; and sold by W. Jackson, in the High-Street, Oxford, M.DCC.LXVII. [1767].","Art, Periodicals, Early works to 1800, Collectors and collecting, Early works to 1800",1,284,Manifest_LitAndLang2,0.003508772,1760,0
7306,1140200102.xml,1140200102,T112839,1710,"The works of Lucian, translated from the Greek, by several eminent hands. The First Volume. With the life of Lucian, a discourse on his writings, and a character of some of the present translators. Written by John Dryden, Esq;",Volume 2,"Lucian, of Samosata","London : printed for Sam. Briscoe, and sold by J. Woodward in Scalding-Alley against Stocks-Market, and J. Morphew near Stationers-Hall, 1710- [1711].","Lucian,, of Samosata, Greek literature",1,388,Manifest_LitAndLang2,0.002570694,1710,0
7317,1140301100.xml,1140301100,T036563,1800,The history of Valentine and Orson.,0,Anon,"Newcastle : printed by M. Angus & Son, in the Side, Where is always kept on sale, a choice and extensive Assortment of Histories, Songs, Children's Story Books, School Books, &c. &c, [1800?].","Chapbooks, Fairy tales",1,23,Manifest_LitAndLang2,0.041666667,1800,0
7359,1143600503.xml,1143600503,N029923,1786,"Arpasia; or, the wanderer. A novel. By the author of The nabob. In three volumes. ...",Volume 3,Author of The nabob,"London : printed for William Lane, Leadenhall-Street, MDCCLXXXVI. [1786].","English fiction, 18th century",1,234,Manifest_LitAndLang2,0.004255319,1780,0
7360,1143700101.xml,1143700101,N021653,1787,"The school of virtue. A novel, on a new plan, inscribed to Her Majesty, by a gentleman of the Temple. In two volumes. ...",Volume 1,Gentleman of the Temple,"London : printed for William Lane, Leadenhall-Street, M.DCC.LXXXVII. [1787].","English fiction, 18th century, Virtue, Early works to 1800",1,184,Manifest_LitAndLang2,0.005405405,1780,0
7388,1147200300.xml,1147200300,N031293,1792,"The childrens' companion, or, entertaining instructor for the youth of both sexes; designed, to excite attention and inculcate virtue. Selected from the works of Berquin, Genlis, Day, and others.",0,Anon,"North Shields : printed by W. Kelley, M,DCC,XCII. [1792].","Children, Conduct of life, Juvenile fiction, Early works to 1800",1,351,Manifest_LitAndLang2,0.002840909,1790,0
7412,1154600200.xml,1154600200,N022567,1794,The man of feeling.,0,"Mackenzie, Henry","London : printed for A. Strahan; and T. Cadell, In The Strand, MDCCXCIV. [1794].","English fiction, Scottish authors",1,287,Manifest_LitAndLang2,0.003472222,1790,0
7424,1161300200.xml,1161300200,T182393,1780,Traits on human woe. By a spectator.,0,Spectator,"Leicester : printed by George Ireland, MDCCLXXX. [1780].","English fiction, 18th century",1,132,Manifest_LitAndLang2,0.007518797,1780,0
7431,1164300500.xml,1164300500,T183117,1796,"Exempla moralia: or, third book of new English examples, to be rendered into Latin, adapted to the rules of the Latin grammar, lately printed for the use of youth.",0,"Morell, Thomas, 1703-1784","Eton : printed by M. Pote, MDCCXCVI. [1796].","English language, Grammar, Early works to 1800, Latin language, Grammar, Early works to 1800",1,290,Manifest_LitAndLang2,0.003436426,1790,0
7432,1164400100.xml,1164400100,T162717,1707,"Amser, a Diwedd Amser; yn ddau draethawd: Y cyntaf ynghylch Prynnu'r Amser: Yr ail ynghylch Ystyried ein Diwedd. A osodwyd allan gyntaf yn Saesonaeg gan Joan Madyn. Ac a gyfieithiwyd yr awrhon i'r Gymraeg er daioni i'r Cymru.",0,"Fox, John","Llundain : argraphwyd i Eben. Tracey, dan Lun y Tri Bibl ar Bont Llundain, 1707.","Welsh fiction, 18th century",1,283,Manifest_LitAndLang2,0.003521127,1700,0
7435,1164400303.xml,1164400303,T169350,1796,"The monk. A romance. In three volumes. By M. G. Lewis, Esq. M. P. ...",Volume 3,"Lewis, M. G. (Matthew Gregory)","Waterford : printed for J. Saunders, 1796.","Monks, Fiction",1,310,Manifest_LitAndLang2,0.003215434,1790,0
7442,1164900400.xml,1164900400,T164704,1764,"A description of Millenium Hall, and the country adjacent: together with the characters of the inhabitants, and such historical anecdotes and reflections, as may excite in the reader proper sentiments of humanity, and lead the Mind to the Love of Virtue. By a gentleman on his travels.",0,"Gentleman on his travels, Lady Barbara Montagu and Sarah Scott","Dublin : printed for Peter Wilson, in Dame-Street, M,DCC,LXIV. [1764].","Historical fiction, English, Early works to 1800",1,286,Manifest_LitAndLang2,0.003484321,1760,0
7448,1168300900.xml,1168300900,N021606,1790,"School occurrences: supposed to have arisen among a set of young ladies, under the tuition of Mrs. Teachwell. And to be recorded by one of them.",0,"Lovechild, Mrs","London : printed and sold by John Marshal, at No. 4, Aldermary Church Yard, Bow Lane, and No. 17, Queen Street, Cheapside, [1790?].","Conduct of life, Juvenile fiction, Early works to 1800, Girls, Conduct of life, Early works to 1800",1,107,Manifest_LitAndLang2,0.009259259,1790,0
7452,1168400203.xml,1168400203,N006462,1750,The female Spectator. ...,Volume 3,"Haywood, Eliza Fowler","London : printed and published by T. Gardner, 1750.","Women, Conduct of life, Periodicals, Early works to 1800",1,333,Manifest_LitAndLang2,0.002994012,1750,0
7465,1174100201.xml,1174100201,T170405,1766,"Paradise lost, a poem in twelve books. The author John Milton. According to the author's last edition, in the year 1674.",Volume 1,"Milton, John","Glasgow : printed by Robert and Andrew Foulis, 1766.","Milton, John,, 1608-1674, Biography",1,193,Manifest_LitAndLang2,0.005154639,1760,0
7489,1181800502.xml,1181800502,T152051,1767,The idler. By the author of The rambler. In two volumes. ... . the third edition. With additional essays.,Volume 2,"Johnson, Samuel","London : printed for T. Davies, in Russel-Street, Covent-Garden; J. Newbery, in St. Paul's Church-Yard; and T. Payne, near the Mews-Gate, MDCCLXVII. [1767].",English essays,1,335,Manifest_LitAndLang2,0.00297619,1760,0
411,1183500203.xml,1183500203,T075383,1753,The history of Jemmy and Jenny Jessamy. By the author of The history of Betsy Thoughtless. ...,Volume 3,"Haywood, Eliza Fowler","Dublin : printed for R. Main, 1753.","Courtship, Fiction",1,161,Manifest_HistAndGeo,0.00617284,1750,0
